,alpha_in,alpha_out,alpha_inout,alpha_inout_weight,Power [nW]
0,1.04,3.8788888888888886,1.982222222222222,1.982222222222222,403.36461166666663
1,2.08,7.800000000000001,3.9833333333333334,3.9833333333333334,813.7910316666666
2,3.11,11.654444444444444,5.958888888888889,5.958888888888889,1220.1396666666667
3,4.15,14.647777777777776,7.6499999999999995,7.6499999999999995,1567.0026333333335
4,5.19,17.545555555555552,9.304444444444446,9.304444444444446,1907.1681166666667
5,6.23,20.883333333333333,11.111111111111109,11.111111111111109,2280.2024999999994
6,7.260000000000001,23.283333333333335,12.603333333333333,12.603333333333333,2589.9298833333332
7,8.3,25.614444444444445,14.07,14.07,2887.33905
8,9.34,27.68111111111111,15.452222222222222,15.452222222222222,3171.83115
9,10.38,29.846666666666668,16.866666666666667,16.866666666666667,3466.80165
10,11.41,31.86,18.23,18.23,3743.7899333333335
11,12.45,33.51555555555555,19.47222222222222,19.47222222222222,4003.963216666666
12,13.23,34.57555555555555,20.34444444444445,20.34444444444445,4177.617916666667
13,14.01,36.08444444444444,21.36555555555556,21.36555555555556,4395.3957666666665
14,14.779999999999998,36.85444444444445,22.143333333333334,22.143333333333334,4554.6289
15,15.559999999999999,37.98222222222223,23.036666666666665,23.036666666666665,4739.3225
16,16.6,39.126666666666665,24.10888888888889,24.10888888888889,4961.856733333334
17,17.64,40.20333333333334,25.15888888888889,25.15888888888889,5183.289633333334
18,18.68,41.50555555555555,26.28666666666667,26.28666666666667,5412.896983333333
19,19.71,42.332222222222214,27.252222222222223,27.252222222222223,5613.564833333334
20,20.75,43.03222222222222,28.177777777777777,28.177777777777777,5811.3121833333325
21,21.79,44.02444444444444,29.198888888888884,29.198888888888884,6020.645166666667
22,22.83,44.98,30.209999999999997,30.209999999999997,6223.038766666667
23,23.86,45.43666666666666,31.054444444444446,31.054444444444446,6410.2379
24,24.9,46.14888888888889,31.98222222222222,31.98222222222222,6598.054566666667
25,25.94,46.827777777777776,32.90111111111111,32.90111111111111,6787.673683333333
26,26.98,47.282222222222224,33.74555555555556,33.74555555555556,6968.573583333334
27,28.01,47.696666666666665,34.57333333333334,34.57333333333334,7142.3099
28,29.049999999999997,47.965555555555554,35.35666666666667,35.35666666666667,7310.373366666667
29,30.09,48.287777777777784,36.154444444444444,36.154444444444444,7474.3107666666665
30,31.130000000000003,48.85222222222222,37.035555555555554,37.035555555555554,7650.786649999998
31,32.16,49.05555555555555,37.79444444444445,37.79444444444445,7821.921066666665
32,33.2,49.06111111111111,38.486666666666665,38.486666666666665,7974.989683333333
33,34.24,49.392222222222216,39.288888888888884,39.288888888888884,8130.941433333332
34,35.01,49.55444444444444,39.85888888888889,39.85888888888889,8253.993800000002
35,35.79,49.94222222222222,40.50888888888889,40.50888888888889,8385.263883333335
36,36.57,49.82222222222222,40.99111111111111,40.99111111111111,8486.163716666668
37,37.35,49.983333333333334,41.56111111111112,41.56111111111112,8610.582916666668
38,38.39,50.00333333333334,42.25888888888889,42.25888888888889,8752.811266666666
39,39.43,50.06333333333333,42.971111111111114,42.971111111111114,8913.031666666668
40,40.46,50.16444444444445,43.69777777777778,43.69777777777778,9050.8065
41,41.5,50.15777777777778,44.38666666666667,44.38666666666667,9207.844833333334
42,42.54,50.15,45.074444444444445,45.074444444444445,9352.906166666664
43,43.58,50.199999999999996,45.78333333333334,45.78333333333334,9502.658
44,44.61,50.26222222222222,46.49666666666667,46.49666666666667,9653.108
45,45.65,49.978888888888896,47.092222222222226,47.092222222222226,9782.3475
46,46.69,50.287777777777784,47.888888888888886,47.888888888888886,9942.994666666666
47,47.73,50.04444444444445,48.49777777777778,48.49777777777778,10082.392
48,48.76,49.84111111111112,49.121111111111105,49.121111111111105,10209.064999999999
49,49.8,49.824444444444445,49.80777777777778,49.80777777777778,10358.757833333333
50,50.84,49.614444444444445,50.43,50.43,10489.7575
51,51.88,49.81888888888889,51.190000000000005,51.190000000000005,10651.948500000002
52,52.91,49.86333333333333,51.895555555555546,51.895555555555546,10799.527166666667
53,53.95,49.406666666666666,52.43555555555556,52.43555555555556,10919.562666666667
54,54.99,49.5488888888889,53.17555555555556,53.17555555555556,11075.371833333333
55,56.03,49.54777777777778,53.86666666666666,53.86666666666666,11223.501166666665
56,57.059999999999995,49.58888888888888,54.57111111111111,54.57111111111111,11355.808666666668
57,58.099999999999994,49.397777777777776,55.198888888888895,55.198888888888895,11505.413
58,59.14,49.45111111111112,55.91111111111111,55.91111111111111,11652.018166666667
59,60.18,49.43111111111111,56.59444444444445,56.59444444444445,11797.276166666665
60,61.21,49.416666666666664,57.28,57.28,11942.5145
61,62.25,49.23,57.908888888888896,57.908888888888896,12086.848166666665
62,63.03,49.26444444444444,58.44111111111111,58.44111111111111,12192.822
63,63.809999999999995,49.43555555555556,59.016666666666666,59.016666666666666,12318.275666666666
64,64.59,49.336666666666666,59.50333333333333,59.50333333333333,12411.348166666667
65,65.36,49.53666666666667,60.086666666666666,60.086666666666666,12548.1495
66,66.4,49.57555555555555,60.791111111111114,60.791111111111114,12697.075333333334
67,67.44,49.82666666666667,61.56777777777778,61.56777777777778,12855.726333333332
68,68.48,49.85777777777778,62.269999999999996,62.269999999999996,13007.336666666666
69,69.51,50.361111111111114,63.12777777777777,63.12777777777777,13186.391833333333
70,70.55,50.22888888888889,63.77666666666667,63.77666666666667,13330.450166666666
71,71.59,50.78222222222222,64.65444444444444,64.65444444444444,13513.192833333334
72,72.63,51.04,65.43111111111111,65.43111111111111,13682.9555
73,73.66,51.440000000000005,66.25555555555555,66.25555555555555,13857.998666666665
74,74.7,51.47333333333333,66.96,66.96,13993.089000000002
75,75.74,52.114444444444445,67.86222222222223,67.86222222222223,14199.343166666667
76,76.78,52.63333333333334,68.72777777777777,68.72777777777777,14367.729166666668
77,77.81,52.537777777777784,69.38777777777779,69.38777777777779,14515.022666666664
78,78.85,53.583333333333336,70.42888888888889,70.42888888888889,14745.928999999998
79,79.89,53.907777777777774,71.22888888888889,71.22888888888889,14903.114833333337
80,80.93,54.92333333333333,72.25777777777779,72.25777777777779,15120.529833333336
81,81.96,55.227777777777774,73.05111111111111,73.05111111111111,15293.940666666662
82,83.0,56.48,74.16111111111111,74.16111111111111,15521.58233333333
83,84.04,57.24111111111112,75.10666666666667,75.10666666666667,15720.4025
84,84.81,58.35666666666667,75.99555555555555,75.99555555555555,15904.492333333334
85,85.59,58.946666666666665,76.71,76.71,16049.130833333335
86,86.37,59.91444444444445,77.55222222222221,77.55222222222221,16239.573000000002
87,87.15,60.67888888888889,78.32666666666667,78.32666666666667,16393.317166666668
88,88.19,62.22,79.53,79.53,16645.188166666667
89,89.23,63.663333333333334,80.70333333333332,80.70333333333332,16894.423833333334
90,90.26,64.91222222222223,81.81444444444445,81.81444444444445,17125.694
91,91.3,66.85777777777778,83.15333333333334,83.15333333333334,17404.970500000003
92,92.34,68.80888888888889,84.49666666666667,84.49666666666667,17682.280333333332
93,93.38,70.36444444444444,85.70555555555556,85.70555555555556,17935.950833333332
94,94.41,73.14,87.32111111111111,87.32111111111111,18274.97466666667
95,95.45,75.57555555555555,88.82666666666667,88.82666666666667,18582.236833333332
96,96.49,78.08111111111111,90.35111111111111,90.35111111111111,18901.60383333333
97,97.53,79.96999999999998,91.67444444444443,91.67444444444443,19168.264166666668
98,98.56,84.94444444444444,94.02333333333334,94.02333333333334,19653.47033333333
99,99.6,89.92,96.37555555555555,96.37555555555555,20147.605166666664
